1  	6	80.0059621903	3.2286	0.00000 5.	    1.	    0.5332  0.5332 	-90.      0.  0
ESS_rms_prf.txt
113	0	81.9821275001	0.5389	0.02035	0.3711	1.0552	0.3781	0.3	-89.1785  0.  112
114	0	82.0149232776	0.539	0.02057	0.3705	1.0557	0.3776	0.3	-89.1283  0.  113
115	0	82.047970687	0.539	0.02079	0.3699	1.0562	0.3771	0.3	-89.0765  0.  114
116	0	82.0812815932	0.5391	0.02101	0.3694	1.0567	0.3765	0.3	-89.0233  0.  115
117	0	82.114852612	0.5392	0.02123	0.3688	1.0571	0.3761	0.3	-88.9686  0.  116
118	0	82.1486834088	0.5393	0.02145	0.3683	1.0576	0.3756	0.3	-88.9124  0.  117
119	0	82.1827736448	0.5394	0.02167	0.3677	1.0581	0.3751	0.3	-88.8548  0.  118
120	0	82.2171229771	0.5395	0.02189	0.3672	1.0585	0.3746	0.3	-88.7957  0.  119
121	0	82.2517310588	0.5396	0.02211	0.3667	1.059	0.3742	0.3	-88.7352  0.  120
122	0	82.2865975389	0.5397	0.02233	0.3662	1.0594	0.3737	0.3	-88.6732  0.  121
123	0	82.3217318567	0.5399	0.02255	0.3657	1.0599	0.3732	0.3	-88.6097  0.  122
124	0	82.3571207098	0.54	0.02277	0.3652	1.0604	0.3728	0.3	-88.5448  0.  123
125	0	82.3927669763	0.5401	0.02299	0.3647	1.0608	0.3724	0.3	-88.4785  0.  124
126	0	82.4286802916	0.5403	0.02320	0.3642	1.0613	0.3719	0.3	-88.4108  0.  125
127	0	82.464847062	0.5404	0.02342	0.3638	1.0617	0.3715	0.3	-88.3416  0.  126
128	0	82.5012803643	0.5406	0.02364	0.3633	1.0622	0.3711	0.3	-88.2709  0.  127
129	0	82.5379766219	0.5408	0.02386	0.3628	1.0626	0.3707	0.3	-88.1989  0.  128
130	0	82.5749355882	0.541	0.02407	0.3624	1.063	0.3703	0.3	-88.1254  0.  129
131	0	82.6121570116	0.5412	0.02429	0.3619	1.0635	0.3699	0.3	-88.0505  0.  130
132	0	82.6496406362	0.5414	0.02451	0.3615	1.0639	0.3695	0.3	-87.9742  0.  131
133	0	82.6873862014	0.5416	0.02472	0.361	1.0644	0.3691	0.3	-87.8964  0.  132
134	0	82.7253934418	0.5418	0.02494	0.3606	1.0648	0.3687	0.3	-87.8173  0.  133
135	0	82.7636620875	0.542	0.02516	0.3602	1.0652	0.3683	0.3	-87.7367  0.  134
136	0	82.802191864	0.5422	0.02537	0.3598	1.0656	0.3680	0.3	-87.6548  0.  135
137	0	82.8409932516	0.5425	0.02559	0.3593	1.0661	0.3676	0.3	-87.5714  0.  136
138	0	82.8800517336	0.5427	0.02581	0.3589	1.0665	0.3672	0.3	-87.4867  0.  137
139	0	82.9193814806	0.543	0.02603	0.3585	1.0669	0.3669	0.3	-87.4006  0.  138
140	0	82.9589787478	0.5433	0.02624	0.3581	1.0673	0.3666	0.3	-87.3131  0.  139
141	0	82.9988433722	0.5436	0.02646	0.3577	1.0678	0.3662	0.3	-87.2242  0.  140
142	0	83.0389751851	0.5439	0.02668	0.3573	1.0682	0.3659	0.3	-87.1339  0.  141
143	0	83.0793740129	0.5442	0.02690	0.357	1.0686	0.3655	0.3	-87.0423  0.  142
144	0	83.1200396765	0.5445	0.02712	0.3566	1.069	0.3652	0.3	-86.9493  0.  143
145	0	83.1609832924	0.5449	0.02734	0.3562	1.0694	0.3649	0.3	-86.8549  0.  144
146	0	83.2021897154	0.5452	0.02756	0.3559	1.0698	0.3646	0.3	-86.7592  0.  145
147	0	83.2436739296	0.5456	0.02778 0.3555	1.0702	0.3643	0.3	-86.6621  0.  146
148	0	83.2854321013	0.546	0.02800	0.3551	1.0707	0.3640	0.3	-86.5637  0.  147
149	0	83.3274641579	0.5464	0.02822	0.3548	1.0711	0.3637	0.3	-86.4639  0.  148
150	0	83.369770021	0.5468	0.02844	0.3545	1.0715	0.3634	0.3	-86.3628  0.  149
151	0	83.4123496065	0.5472	0.02867	0.3541	1.0719	0.3631	0.3	-86.2604  0.  150
152	0	83.4552145916	0.5477	0.02889	0.3538	1.0723	0.3628	0.3	-86.1566  0.  151
153	0	83.4983493008	0.5481	0.02911	0.3535	1.0727	0.3625	0.3	-86.0515  0.  152
154	0	83.541769432	0.5486	0.02934	0.3532	1.0731	0.3623	0.3	-85.9452  0.  153
155	0	83.5854710865	0.5491	0.02957	0.3528	1.0735	0.3620	0.3	-85.8374  0.  154
156	0	83.6294542817	0.5496	0.02980	0.3525	1.0739	0.3617	0.3	-85.7284  0.  155
157	0	83.6737190285	0.5501	0.03002	0.3522	1.0743	0.3615	0.3	-85.6181  0.  156
158	0	83.718265331	0.5506	0.03025	0.3519	1.0747	0.3612	0.3	-85.5065  0.  157
159	0	83.7631054158	0.5512	0.03049	0.3516	1.0751	0.3610	0.3	-85.3936  0.  158
160	0	83.8082353723	0.5518	0.03072	0.3514	1.0755	0.3608	0.3	-85.2794  0.  159
161	0	83.8536553154	0.5524	0.03095	0.3511	1.0759	0.3605	0.3	-85.164   0.  160
162	0	83.8993653529	0.553	0.03119	0.3508	1.0763	0.3603	0.3	-85.0473  0.  161
163	0	83.9453655854	0.5536	0.03143	0.3505	1.0767	0.3600	0.3	-84.9293  0.  162
164	0	83.9916561062	0.5542	0.03167	0.3502	1.0771	0.3598	0.3	-84.81    0.  163
165	0	84.0382496213	0.5549	0.03191	0.35	1.0775	0.3596	0.3	-84.6895  0.  164
166	0	84.0851421755	0.5556	0.03215	0.3497	1.0779	0.3594	0.3	-84.5678  0.  165
167	0	84.1323339695	0.5563	0.03239	0.3494	1.0783	0.3592	0.3	-84.4448  0.  166
168	0	84.179825196	0.557	0.03264	0.3492	1.0787	0.3590	0.3	-84.3205  0.  167
169	0	84.2276289177	0.5578	0.03289	0.349	1.079	0.3588	0.3	-84.1951  0.  168
170	0	84.2757411905	0.5586	0.03314 0.3487	1.0795	0.3586	0.3	-84.0684  0.  169
171	0	84.3241493046	0.5593	0.03339	0.3485	1.0798	0.3584	0.3	-83.9405  0.  170
172	0	84.3728838548	0.5602	0.03365	0.3482	1.0802	0.3582	0.3	-83.8114  0.  171
173	0	84.4219234859	0.561	0.03391	0.348	1.0806	0.3580	0.3	-83.6811  0.  172
174	0	84.4712860037	0.5619	0.03417	0.3478	1.081	0.3578	0.3	-83.5496  0.  173
175	0	84.5209541787	0.5627	0.03443	0.3475	1.0814	0.3577	0.3	-83.4169  0.  174
176	0	84.5709592955	0.5637	0.03470	0.3473	1.0819	0.3575	0.3	-83.283   0.  175
177	0	84.621279664	0.5646	0.03496	0.3471	1.0822	0.3573	0.3	-83.148   0.  176
178	0	84.6719200674	0.5655	0.03524	0.3469	1.0827	0.3571	0.3	-83.0118  0.  177
179	0	84.7228943756	0.5665	0.03551	0.3466	1.0831	0.3570	0.3	-82.8744  0.  178
180	0	84.7741985951	0.5675	0.03579	0.3464	1.0835	0.3568	0.3	-82.7358  0.  179
181	0	84.8258468295	0.5686	0.03607	0.3462	1.0839	0.3567	0.3	-82.5962  0.  180
182	0	84.8778214423	0.5696	0.03635	0.346	1.0843	0.3565	0.3	-82.4553  0.  181
183	0	84.9301411694	0.5707	0.03664	0.3458	1.0847	0.3564	0.3	-82.3134  0.  182
184	0	84.9828020179	0.5718	0.03693	0.3456	1.0851	0.3562	0.3	-82.1703  0.  183
185	0	85.0358184273	0.573	0.03723	0.3455	1.0855	0.3561	0.3	-82.0261  0.  184
186	0	85.0891725079	0.5741	0.03752	0.3452	1.086	0.3559	0.3	-81.8807  0.  185
187	0	85.1428974345	0.5754	0.03783	0.3451	1.0864	0.3558	0.3	-81.7343  0.  186
188	0	85.1969706207	0.5766	0.03813	0.3449	1.0868	0.3557	0.3	-81.5868  0.  187
189	0	85.2513973429	0.5778	0.03844	0.3447	1.0872	0.3556	0.3	-81.4382  0.  188
190	0	85.3061924219	0.5791	0.03876	0.3445	1.0877	0.3554	0.3	-81.2885  0.  189
191	0	85.3613518876	0.5804	0.03908	0.3443	1.0881	0.3553	0.3	-81.1377  0.  190
192	0	85.4168907852	0.5818	0.03940	0.3442	1.0885	0.3552	0.3	-80.9858  0.  191
193	0	85.4728052023	0.5832	0.03973	0.344	1.089	0.3551	0.3	-80.8329  0.  192
194	0	85.5290959494	0.5846	0.04006	0.3438	1.0894	0.3550	0.3	-80.679   0.  193
195	0	85.5857638238	0.586	0.04040	0.3436	1.0899	0.3549	0.3	-80.524   0.  194
196	0	85.6428241903	0.5875	0.04075	0.3435	1.0903	0.3548	0.3	-80.3679  0.  195
197	0	85.7002731235	0.589	0.04109	0.3433	1.0908	0.3547	0.3	-80.2109  0.  196
198	0	85.7581262072	0.5906	0.04145	0.3432	1.0912	0.3546	0.3	-80.0528  0.  197
199	0	85.8163795695	0.5922	0.04181	0.343	1.0917	0.3545	0.3	-79.8937  0.  198
200	0	85.8750341835	0.5938	0.04217	0.3428	1.0922	0.3544	0.3	-79.7336  0.  199
201	0	85.9341058965	0.5955	0.04255	0.3427	1.0926	0.3543	0.3	-79.5725  0.  200
202	0	85.993590852	0.5972	0.04292	0.3425	1.0931	0.3542	0.3	-79.4104  0.  201
203	0	86.0534900996	0.5989	0.04331	0.3424	1.0936	0.3541	0.3	-79.2473  0.  202
204	0	86.1138046728	0.6006	0.04370	0.3422	1.0941	0.3540	0.3	-79.0833  0.  203
205	0	86.1745658565	0.6025	0.04409	0.3421	1.0946	0.3540	0.3	-78.9183  0.  204
206	0	86.2357496925	0.6043	0.04450	0.3419	1.0951	0.3539	0.3	-78.7523  0.  205
207	0	86.2973775659	0.6062	0.04491	0.3418	1.0956	0.3538	0.3	-78.5854  0.  206
208	0	86.3594456414	0.6081	0.04533	0.3416	1.0961	0.3537	0.3	-78.4175  0.  207
209	0	86.4219704876	0.6101	0.04575	0.3415	1.0966	0.3537	0.3	-78.2487  0.  208
210	0	86.4849483132	0.6121	0.04618	0.3414	1.0971	0.3536	0.3	-78.079   0.  209
211	0	86.5483803932	0.6141	0.04663	0.3412	1.0977	0.3535	0.3	-77.9084  0.  210
212	0	86.6122835428	0.6162	0.04707	0.3411	1.0982	0.3535	0.3	-77.7369  0.  211
213	0	86.6766695926	0.6184	0.04753	0.3409	1.0988	0.3534	0.3	-77.5645  0.  212
214	0	86.7415348334	0.6206	0.04800	0.3408	1.0993	0.3534	0.3	-77.3912  0.  213
215	0	86.8068807011	0.6228	0.04847	0.3406	1.0999	0.3533	0.3	-77.217   0.  214
216	0	86.8727244115	0.6251	0.04895	0.3405	1.1005	0.3533	0.3	-77.0419  0.  215
217	0	86.9390622507	0.6274	0.04944	0.3404	1.101	0.3532	0.3	-76.866   0.  216
218	0	87.0058957091	0.6297	0.04995	0.3402	1.1016	0.3532	0.3	-76.6893  0.  217
219	0	87.0732422355	0.6321	0.05046	0.3401	1.1022	0.3531	0.3	-76.5117  0.  218
220	0	87.1411141478	0.6346	0.05098	0.34	1.1028	0.3531	0.3	-76.3332  0.  219
221	0	87.2095077981	0.6371	0.05151	0.3398	1.1035	0.3531	0.3	-76.1539  0.  220
222	0	87.2784409814	0.6397	0.05205	0.3397	1.1041	0.3531	0.3	-75.9739  0.  221
223	0	87.3479100786	0.6423	0.05260	0.3396	1.1047	0.3530	0.3	-75.793   0.  222
224	0	87.4179330716	0.645	0.05316	0.3395	1.1054	0.3530	0.3	-75.6113  0.  223
225	0	87.4885063668	0.6477	0.05374	0.3394	1.1061	0.3530	0.3	-75.4288  0.  224
226	0	87.5596481295	0.6505	0.05432	0.3393	1.1068	0.3530	0.3	-75.2455  0.  225
227	0	87.6313547891	0.6533	0.05492	0.3392	1.1075	0.3530	0.3	-75.0615  0.  226
228	0	87.70364469	    0.6562	0.05553	0.3391	1.1082	0.3530	0.3	-74.8767  0.  227
229	0	87.7765142812	0.6591	0.05616	0.339	1.1089	0.3530	0.3	-74.6912  0.  228
230	0	87.8499820829	0.6621	0.05679	0.3389	1.1096	0.3530	0.3	-74.5049  0.  229
231	0	87.9240445597	0.6651	0.05744	0.3388	1.1104	0.3530	0.3	-74.3179  0.  230
232	0	87.9987371579	0.6683	0.05810	0.3387	1.1112	0.3530	0.3	-74.1301  0.  231
233	0	88.0740341131	0.6714	0.05878	0.3386	1.1119	0.3530	0.3	-73.9417  0.  232
234	0	88.1499767212	0.6747	0.05947	0.3385	1.1127	0.3531	0.3	-73.7525  0.  233
235	0	88.2265559992	0.678	0.06017	0.3384	1.1135	0.3531	0.3	-73.5627  0.  234
236	0	88.3037740966	0.6813	0.06089	0.3383	1.1144	0.3531	0.3	-73.3722  0.  235
237	0	88.3816501723	0.6847	0.06163	0.3382	1.1152	0.3531	0.3	-73.1809  0.  236
238	0	88.4601978784	0.6882	0.06238	0.338	1.1161	0.3531	0.3	-72.9891  0.  237
239	0	88.5394309822	0.6918	0.06315	0.3379	1.117	0.3531	0.3	-72.7965  0.  238
240	0	88.6193461418	0.6954	0.06394	0.3378	1.1179	0.3532	0.3	-72.6033  0.  239
241	0	88.6999629357	0.6991	0.06474	0.3377	1.1188	0.3532	0.3	-72.4095  0.  240
242	0	88.7812780124	0.7028	0.06556	0.3376	1.1197	0.3532	0.3	-72.2151  0.  241
243	0	88.8633284892	0.7067	0.06640	0.3375	1.1207	0.3532	0.3	-72.02    0.  242
244	0	88.9461053543	0.7106	0.06725	0.3374	1.1217	0.3533	0.3	-71.8244  0.  243
245	0	89.0296110674	0.7145	0.06813	0.3372	1.1227	0.3533	0.3	-71.6281  0.  244
246	0	89.1138831775	0.7186	0.06903	0.3371	1.1237	0.3534	0.3	-71.4312  0.  245
247	0	89.1989126365	0.7227	0.06994	0.337	1.1247	0.3534	0.3	-71.2338  0.  246
248	0	89.284719663	0.7269	0.07088	0.3369	1.1258	0.3535	0.3	-71.0358  0.  247
249	0	89.3713187358	0.7312	0.07184	0.3368	1.1269	0.3535	0.3	-70.8372  0.  248
250	0	89.4587066296	0.7355	0.07282	0.3367	1.128	0.3536	0.3	-70.6381  0.  249
251	0	89.5469216474	0.74	0.07382	0.3365	1.1292	0.3536	0.3	-70.4385  0.  250
252	0	89.635954719	0.7445	0.07485	0.3364	1.1304	0.3537	0.3	-70.2383  0.  251
253	0	89.7258265079	0.7491	0.07590	0.3363	1.1316	0.3538	0.3	-70.0377  0.  252
254	0	89.8165518297	0.7538	0.07698	0.3362	1.1328	0.3538	0.3	-69.8365  0.  253
255	0	89.9081455826	0.7586	0.07808	0.3361	1.1341	0.3539	0.3	-69.6348  0.  254
256	0	90.0006046059	0.7634	0.07920	0.336	1.1354	0.3540	0.3	-69.4326  0.  255
257	0	90.0939680448	0.7684	0.08036	0.3359	1.1367	0.3541	0.3	-69.2299  0.  256
258	0	90.1882267493	0.7734	0.08154	0.3358	1.1381	0.3542	0.3	-69.0268  0.  257
